product_id,title,batch_id,field,changed,old_sha256,new_sha256,old_word_count,new_word_count,qa_status
405,"Custom Perfume Display Box with Sleeve",BATCH-09,rank_math_description,YES,6eba2104b6b0fa1ee77aa13b2e2f85f4087e77f7ebab92fa54bd4486cbd39022,3763d3fe85119e284fead96c30d660b4a60ecda3abd3c5ae445ed3df161b4ab9,20,19,PASS
405,"Custom Perfume Display Box with Sleeve",BATCH-09,rank_math_focus_keyword,NO,4562b6c4bbb8ae1833bd13a6a1f909dabbb8189ffe7aecd409a155678ce0d1f5,4562b6c4bbb8ae1833bd13a6a1f909dabbb8189ffe7aecd409a155678ce0d1f5,3,3,PASS
416,"Custom Pastry Gift Box with Insert",BATCH-10,post_excerpt,YES,83145adb99d0367d2c26868aa45d55bdca0e87a29349be55cf2c24da24f979d1,880cbf5ab9f5acf7092436af93eddd3af30adc03b436ec71f0d4e80cd8fafc08,29,44,PASS
416,"Custom Pastry Gift Box with Insert",BATCH-10,post_content,YES,336daab527c1fdb55d2fea98099f3edc4115586879284e1a51c08d7c5f2c20bd,2cf6bf7928b8373127b99b5c1c5ad3206fdcf04f85dbe579aced203a7e22f756,79,1022,PASS
416,"Custom Pastry Gift Box with Insert",BATCH-10,rank_math_title,YES,4c0a2defbf657dce32c15f8ff219db15c9ed607f471076dc22aaeb5b8dd865de,bdeeaa8aa7f17572eb63fa94679dc52baa87bc0d1b71c03f0f08ca39efe7ee69,9,9,PASS
416,"Custom Pastry Gift Box with Insert",BATCH-10,rank_math_description,YES,cf49efededa8a28744d0b99d2e82cdd7c02967c7a07b5d72e8e1f00362a3037e,5909419d06fdf03227abaffa971063c9053f448e2857de34b7be2f1270cd97db,24,21,PASS
416,"Custom Pastry Gift Box with Insert",BATCH-10,rank_math_focus_keyword,NO,6809964defd37a89aa0da6589dba58268433461597a4416b61f9479e69a45209,6809964defd37a89aa0da6589dba58268433461597a4416b61f9479e69a45209,5,5,PASS
422,"CUSTOM MAGNETIC GIFT BOX",BATCH-04,post_excerpt,YES,4eb597e17511a2d7314f2f5911353471ff4d181e2dc9bb305cbadd6b5b2e7876,db26f3ef8457e7759be41421187ef8e256f0f590648f6edfddf91bdd357b931c,56,40,PASS
422,"CUSTOM MAGNETIC GIFT BOX",BATCH-04,post_content,YES,7ff2cbc46d29153a9e53c2e327cad0afe25e7463c98b72e0d248f573ca5faf0b,3ceecc404546792befa262139de2a6cabd4abcfefb1190037c279f8255943492,1539,905,PASS
422,"CUSTOM MAGNETIC GIFT BOX",BATCH-04,rank_math_title,YES,6cd8ab26ab0cfb827e74719a41f2d6ee3e75dcbb9cadc70bb6fc89431bf262f7,6a97922b95aed6688222c53147055d131ef6d3c32bfcc85688b974bed1dc0177,8,8,PASS
422,"CUSTOM MAGNETIC GIFT BOX",BATCH-04,rank_math_description,YES,fc92952cf1520638a206d54381cba9f9ee3f330ee119bdc3aa9e10751a92d64c,a635370a09892d34043b4a6d9ef5451d602b9267cc4bf3edea7b59453d467397,23,22,PASS
422,"CUSTOM MAGNETIC GIFT BOX",BATCH-04,rank_math_focus_keyword,NO,4892f326d166be09c5a93183ac2d441e4db293dc9c64589f8b68259a61772991,4892f326d166be09c5a93183ac2d441e4db293dc9c64589f8b68259a61772991,3,3,PASS
426,"CUSTOM MEDICAL KIT PACKAGING BOX",BATCH-16,post_excerpt,YES,792c3c02c1b66e3fb5eb75f503852093951478081bff1df9feb25f51440225eb,b2eb00f07c02b35995133a4290f9eb3713bdb566f30fdb6f27e7745c4e53ce57,57,42,PASS
426,"CUSTOM MEDICAL KIT PACKAGING BOX",BATCH-16,post_content,YES,848a5a1bcb41e7b3e9adad566303bb1cc6840c00d0eb2a397ef6471649530db6,d4279ff1c07d12f58b69be7acb80466e71840c34bb4b29ad23dd1d974dd1fe1d,1538,1091,PASS
426,"CUSTOM MEDICAL KIT PACKAGING BOX",BATCH-16,rank_math_title,YES,0c9d559a8fdab504e6f726710da906a45ca0eaef1a02e22443a34ed3f4c0cd95,385e657f5c09cee3cbc747445fdacb75f5a1894436c60f8710e5bebb8f0c0c3c,9,8,PASS
426,"CUSTOM MEDICAL KIT PACKAGING BOX",BATCH-16,rank_math_description,YES,49216a9a2dacc120ed7ebba6a66d568b20e3307a0d6ca64af5720b0ef8541cfb,a91161f209edd3329da89153e62d9ff7c38f579bdec72f9a812da4272023f554,23,21,PASS
426,"CUSTOM MEDICAL KIT PACKAGING BOX",BATCH-16,rank_math_focus_keyword,NO,1afd59d3252dfd7488fa71821bbef738d56d0713956ab89e9ca31e6e2306210f,1afd59d3252dfd7488fa71821bbef738d56d0713956ab89e9ca31e6e2306210f,4,4,PASS
431,"Custom Watch Box with Drawer",BATCH-13,post_excerpt,YES,243e7275c52719c26d90dcc038c375c298c0c7feb6618f52cac47707093aa262,be731f3271bf98a803abb1727e90a70df8f82d6fe1fe98996fa40cd27f8cc2d1,30,43,PASS
431,"Custom Watch Box with Drawer",BATCH-13,post_content,YES,5f4645a83ff672d0c8d66b8e27c6d37993ccd43ca5ae9771d14ef9b18ee0a328,b96baadbd733b7ecea6bd2eca44f9b717e9f3ad424cbe0a949f87dc63c840b27,941,981,PASS
431,"Custom Watch Box with Drawer",BATCH-13,rank_math_title,YES,9000b8f3efef72e96ec59c09ccad3e91c0e302cf50fa86cf2079e2277356cbfb,e500787f3fa6f4ffdaec49acfcd8f5f3ac0658c9e3bd1b1fd6c0fe2094ef208f,7,9,PASS
431,"Custom Watch Box with Drawer",BATCH-13,rank_math_description,YES,ab6f4750530a2a53fe4efa57172915b4ce6dfeb52e0cef9c121d7b51fe00c53c,f807c15c12c354c373e6bb3d86b394521030959f984c3f32734865b92430ed62,21,20,PASS
431,"Custom Watch Box with Drawer",BATCH-13,rank_math_focus_keyword,YES,96d09b284575b5ba7ac37ccb56e8c142ab4555d8ed64525ac9e44d581f87b01f,6f90b5030ec7b24280fa6428473022530652934e956cb42adf36e15fed2e8382,9,4,PASS
603,"Custom Luxury Wine Bottle Gift Box with Logo",BATCH-12,post_excerpt,YES,30b138f4063486598904488913759d80e0428929218a20d00de804bd0f942a24,916c2ab1743c5519fa96c00e4316e5490dfe4b51bc3c19a22a205f108c8d7b8f,56,41,PASS
603,"Custom Luxury Wine Bottle Gift Box with Logo",BATCH-12,post_content,YES,8f5e0b6b71e4827f4286a12dd07db9da5a7a54417faf5e035ba256816f73dd6a,d86036a9251c7de3391150302faf148eae790d5131c285e05c7eea7ac2a7d42b,282,948,PASS
603,"Custom Luxury Wine Bottle Gift Box with Logo",BATCH-12,rank_math_title,YES,04092a7c9d226072ed6dc2e28a45da4994b94b43acbeb936efa0cb531c32e662,606a481c618d54cd7027a88300b48340e9e73922e5d3b4e67f63b9468d19c551,10,11,PASS
603,"Custom Luxury Wine Bottle Gift Box with Logo",BATCH-12,rank_math_description,YES,4f34ff41cb258908e31f2b195dca4e22b60680179be43b8bbaf045071aaddb7c,a0f7571248328015850a37a0f0c097e9d3ab6c61b778a1eb65c12dddd894a605,21,20,PASS
603,"Custom Luxury Wine Bottle Gift Box with Logo",BATCH-12,rank_math_focus_keyword,YES,6372e14bddb6c6993baac6a2fe549ca4585ea3d354f8baa75a55564d56498953,901b40870a4be2bed6ebea47c68a852a4b247fe4df2b6fe2920eb51097566423,5,5,PASS
725,"CUSTOM LUXURY GIFT BOX WITH PAPER BAG",BATCH-14,post_excerpt,YES,7cb256686c383a69b1c2298d048ec38b27908da95dbf30f0e5ee24dbb50b70ed,82c4f572070631a69cd133dcac5d3c9cbf7d59bd2d8308453eb04d02929a808f,65,51,PASS
725,"CUSTOM LUXURY GIFT BOX WITH PAPER BAG",BATCH-14,post_content,YES,deceee8d8d1420a6c66bed143bb744ccc6ba4f6b3ca98dad5a302cb3e0e67438,901f8a0d3bdf6f057f199edf10902c922ce9c64a514fd4df166f3a0258f4f2ed,1561,1051,PASS
725,"CUSTOM LUXURY GIFT BOX WITH PAPER BAG",BATCH-14,rank_math_title,YES,65c04f636882f9346e8c727fa06503da3d4276f90e041bc0a6c45ec0627ff7da,9ed45e0b9231313d21c1e64e618c4d782b338e3b3aea7a6a1d1c4360d12771d5,11,10,PASS
725,"CUSTOM LUXURY GIFT BOX WITH PAPER BAG",BATCH-14,rank_math_description,YES,8853b2227b7418924e002743157e5f106f63d9c15781e5aaeb868ed16d0027a0,403709d77a87e99843dbbc55a877d79e644da7b22b25100d4b1175939b696ed7,27,24,PASS
725,"CUSTOM LUXURY GIFT BOX WITH PAPER BAG",BATCH-14,rank_math_focus_keyword,NO,227c9974ce9bf2bd4d8824268b7e8dd5962d181143147f41fced91f3aec5d223,227c9974ce9bf2bd4d8824268b7e8dd5962d181143147f41fced91f3aec5d223,6,6,PASS
738,"CUSTOM MUG PACKAGING BOX WITH WINDOW",BATCH-10,post_excerpt,YES,7afe782994d8b77821006f8583e43097bd7db5c3bde333bc4d4e94262c821e97,eb34c5d112277f20b2058832f40b2cf1e1e2e82b20a8934658400ff1a5eca9b9,60,43,PASS
738,"CUSTOM MUG PACKAGING BOX WITH WINDOW",BATCH-10,post_content,YES,510059039e0100fd89ad0dc303e495b0224ef255ebb0815eb7f69bfee927b4dc,b0e0b9a658f7cc3c3d267851947fcb241d6235199947300c6bc94df4fd1ac15a,1553,1031,PASS
738,"CUSTOM MUG PACKAGING BOX WITH WINDOW",BATCH-10,rank_math_title,YES,e3b57846ae32c2dd2489ff08617043de90921e186edceb35196c1b4987c3ccc2,eb879ba304290fb752f9bfe649f7f78c8cef73ae6b642883d62cb2b3b7c8ae6d,10,9,PASS
738,"CUSTOM MUG PACKAGING BOX WITH WINDOW",BATCH-10,rank_math_description,YES,f7d2fc2c4855ccb0e0b7b3c093f07e48b4108dbc83329fb78d2ccf3d2dff418e,74517fe55d5a7733136d26f1ae030245a0b0e3f364ac5f13b7bbe216f7478618,23,22,PASS
738,"CUSTOM MUG PACKAGING BOX WITH WINDOW",BATCH-10,rank_math_focus_keyword,NO,89e54e2ce9cc99941d8d674836404b860f8b203561bd115f239bc62726b41a68,89e54e2ce9cc99941d8d674836404b860f8b203561bd115f239bc62726b41a68,5,5,PASS
739,"CUSTOM PAPER TUBE FOOD PACKAGING BOX",BATCH-06,post_excerpt,YES,2a5e425b14162503e6464490bb9cf739719faaa8c234a38557cd48454fdd7b26,7d179822ebcf5a2834f05be7b67484d82298fbfc99ac5108a5cbce9c1b4d41df,56,44,PASS
739,"CUSTOM PAPER TUBE FOOD PACKAGING BOX",BATCH-06,post_content,YES,df90dfb4d943b5aa7429360f2e0dac1a7ac804fdda095f19c350d8ca5b5c20be,e5f8b5689dc2c557138dcdc2b812a16339ea144cf2621f31ab4e0b81b0be6c07,1560,966,PASS
739,"CUSTOM PAPER TUBE FOOD PACKAGING BOX",BATCH-06,rank_math_title,YES,a4c5e15ebdaed1d02cf6f4d57fac70780ed02f97a3c43e4e144bd389f2e4f225,fef3883791b444663b64e986d45be6bf49672ad434bc60eaaeec282ad529709f,10,9,PASS
739,"CUSTOM PAPER TUBE FOOD PACKAGING BOX",BATCH-06,rank_math_description,YES,6f70ab292deb5eed6aa2e6d558ac799c00627333b55834ab170e54c7b678532d,771e5d7b3e9bdafe22d8dbbc0865eb427fea30335b6e326d973c6985c123de24,25,23,PASS
739,"CUSTOM PAPER TUBE FOOD PACKAGING BOX",BATCH-06,rank_math_focus_keyword,NO,3516490c74e18281c0f5133e46ba7c633f0f8c65df553c7968627bf49b0d1569,3516490c74e18281c0f5133e46ba7c633f0f8c65df553c7968627bf49b0d1569,5,5,PASS
744,"CUSTOM PHONE PACKAGING BOX",BATCH-16,post_excerpt,YES,d7865c1cace9c4d849e19150af2b65e6ea0f1f9e82eca1e94bed0ae58a9b3df9,d8550365002dc14d826afaa0c1f470e1f32017be8dbfecb771d4b13b52baac3b,54,45,PASS
744,"CUSTOM PHONE PACKAGING BOX",BATCH-16,post_content,YES,722e2b958b7fefc3cc2e59c2b549caf3a7bffdc05cd008e65f79adb57b87c540,dc7f0f6dba46e56ebd1995ff393ef84b6ee583916e96ba97132a3a0cf2706b37,1542,1033,PASS
744,"CUSTOM PHONE PACKAGING BOX",BATCH-16,rank_math_title,YES,8e75de4fca68575b72d2d02c8ccc94a7f9cb0929eeeb25a04e1fbe64178d58d0,efcb26104e7ed68f22d20196704406aae97c9d6d7e1876b7cdd39e0d8374503d,8,8,PASS
744,"CUSTOM PHONE PACKAGING BOX",BATCH-16,rank_math_description,YES,e714e153feaf43e648e6c9d3c82a3632fbd020307f08c032a023c5b7d3dee7dc,ddff0cd4537edae8c5effc14d1ae275d8752795b13ee615c9e46df2f8711290e,22,21,PASS
744,"CUSTOM PHONE PACKAGING BOX",BATCH-16,rank_math_focus_keyword,NO,8ea2fa3a2a5a9148b3ebf4f18081635ad88c3480ce36e53773fe98d6b5815da0,8ea2fa3a2a5a9148b3ebf4f18081635ad88c3480ce36e53773fe98d6b5815da0,3,3,PASS
752,"CUSTOM PILL PACKAGING BOX",BATCH-16,post_excerpt,YES,a2545606704b53c6bff3c0fe24dc7da76781232216286ddc509928e5963f7fe3,a412d420f7f14135799116208de7f6d747f1ac3f4ec858b0f44481eb9d4d62c1,60,43,PASS
752,"CUSTOM PILL PACKAGING BOX",BATCH-16,post_content,YES,d433b0ebcd0b6e7ae239a3f1f821afceb1c52fa1576819dcd3e036f980ae8b1c,1eede7b778d72baa16a378377671e306f33183f600d2339bc14fab9b9907d397,1546,914,PASS
752,"CUSTOM PILL PACKAGING BOX",BATCH-16,rank_math_title,YES,77bf0a5e925c8ab2fb4063c33983aacce96d2aebc7d1805585efe265f64e5ed4,c9f6e9a02d5086f52a9b42d211dc6ef8f70084e6506ca415a01a843bc12f8965,8,7,PASS
752,"CUSTOM PILL PACKAGING BOX",BATCH-16,rank_math_description,YES,ee6c5f259f532ef6d6c6cc8a5af125297893005e41fa24d7996496ca699c64ec,5876a3d48ae1c4fbf39de008e6c7166728098d93493dbb4052c619ce935b3da7,22,21,PASS
752,"CUSTOM PILL PACKAGING BOX",BATCH-16,rank_math_focus_keyword,NO,30b7a953b1ba8e43e210c7ec75d6380e8b775fd8e36ed05da121ff8f2504d088,30b7a953b1ba8e43e210c7ec75d6380e8b775fd8e36ed05da121ff8f2504d088,3,3,PASS
757,"CUSTOM PRINTED CORRUGATED PET FOOD BOX",BATCH-01,post_excerpt,YES,b5b6b1232c05faceefd5176ffd6750dd30cc2f054f9e82284c834a7a5784ac27,bd55aba58238cca6092082552f0d1f62d49f0f267496699e770a0b6fecf0ad2f,57,50,PASS
757,"CUSTOM PRINTED CORRUGATED PET FOOD BOX",BATCH-01,post_content,YES,1733dbf0d74faaca6ff91fb0ed8f5258df93da45170878d5f5f7e5b2888bdc99,be0e025de76febdd0937615bb79da14d9efa64f0a7dd733da0b544b580856459,1546,1069,PASS
757,"CUSTOM PRINTED CORRUGATED PET FOOD BOX",BATCH-01,rank_math_title,YES,80f651e0b54334e24aa4074e8d8dbaa2efb16131265ced180c8ee6392bba4736,44ac7555a9ee70fe161c3606c005b057d7856899e64d1f88d8a851b22ac086ec,10,10,PASS
757,"CUSTOM PRINTED CORRUGATED PET FOOD BOX",BATCH-01,rank_math_description,YES,7c9567750f57285179724baa9c84bffb90c208203b81f9116ba6e5467824ca02,7307d13b5981e0e0ce2ed85d3dc0fbad413c1af858f2fb7ff4c2f5543323762d,24,23,PASS
757,"CUSTOM PRINTED CORRUGATED PET FOOD BOX",BATCH-01,rank_math_focus_keyword,NO,7ba648574b2965d73c7db600b231bd78cc5d6f0ea4b931b89cdbc598c0062f97,7ba648574b2965d73c7db600b231bd78cc5d6f0ea4b931b89cdbc598c0062f97,5,5,PASS
762,"CUSTOM RIGID GIFT BOX",BATCH-04,post_excerpt,YES,80f1d7c856d965b756205f29901ff10a8fcb5e828e24069c34a356f82f7cf6b8,0b88a5628381a7a89ee8af0854ebe07bfd308ca7f1d40ea01d8b7ad25ce7a832,60,48,PASS
762,"CUSTOM RIGID GIFT BOX",BATCH-04,post_content,YES,35f252ada28b3f6681e314d82e180f4bf76724a03e5fe9f00e390868a523caef,9d04978a16dfd0a40d36ee61ae464c3ccb0698d19567773cf30c30b451e646b4,1575,961,PASS
762,"CUSTOM RIGID GIFT BOX",BATCH-04,rank_math_title,YES,7f3cdf3fc78e035f0b0f170a1feb1ef2bfe40e471e84a470a8106050f06acc01,ded75853cc8ae9f0fa081db12113c1aebff610943ac7f89984b16eac870b5b07,8,8,PASS
762,"CUSTOM RIGID GIFT BOX",BATCH-04,rank_math_description,YES,9d756ea2006cbe4db8738470b3e2e50f6e91c9deaa3b979b8c37e5400d678c8a,95733d2bd42517e2d43971b4fe335feec6de32a6f335576cc5489ec784ea77bb,22,22,PASS
762,"CUSTOM RIGID GIFT BOX",BATCH-04,rank_math_focus_keyword,NO,a20cedb878198bbcd36d91b365d9b84194a081fb96e0f3dd70c7158fbe55833b,a20cedb878198bbcd36d91b365d9b84194a081fb96e0f3dd70c7158fbe55833b,3,3,PASS
767,"CUSTOM SINGLE WINE BOTTLE GIFT BOX",BATCH-12,post_excerpt,YES,a82b02ae66923ad2d0821dd214bc71ff04e9cd2d8fc52dea3be297499457a83f,3d06feb800d14bd580446afa3b90846c6db99e4cac598762edf75e7be0b45d1d,55,45,PASS
767,"CUSTOM SINGLE WINE BOTTLE GIFT BOX",BATCH-12,post_content,YES,9ed079b3cc8f6270f554f907242c9e1e3f104625e1776575d195f950ddd8d862,d905692905eebbea76731d7939cfbbeed8f773755ce81dae853bf10658735776,1564,1109,PASS
767,"CUSTOM SINGLE WINE BOTTLE GIFT BOX",BATCH-12,rank_math_title,YES,f74192a1f78c9e7b1009018f61932093ef893410352adf179de62e58c1632902,66dadcb415e4021968a0d763d19e064e2c6747ca5cb50cff0d84ad8c167ae892,10,9,PASS
767,"CUSTOM SINGLE WINE BOTTLE GIFT BOX",BATCH-12,rank_math_description,YES,6d2e865223c0b7c08bbdd0f948471a75b6b64fa9422baa732dadf2cec2eb81d8,c19f3986146c6245d3c68c2f8ebd04c62ca9fa311cf3261998070536b3dead83,23,24,PASS
767,"CUSTOM SINGLE WINE BOTTLE GIFT BOX",BATCH-12,rank_math_focus_keyword,NO,0754b03a785568a8fab2cf1b0043dc65de3da87b7bafa27db97f8d464f87dfbc,0754b03a785568a8fab2cf1b0043dc65de3da87b7bafa27db97f8d464f87dfbc,5,5,PASS
769,"CUSTOM AMPOULE PACKAGING BOX",BATCH-03,post_excerpt,YES,ca4fec2b6606e13cf588d932b880c7c9d9f4ff8827f52bc2b13f845d70b5869f,8d0461abf72d600f5eced40da7ba3faa65896d931cbe14ef9fe7c9ea3b2b91e3,105,51,PASS
769,"CUSTOM AMPOULE PACKAGING BOX",BATCH-03,post_content,YES,a53a065c427f5742b962a2720a3f9189285c246052289970127a28ed3f9616f0,98a5a71020c252226ce69becf8e4041291c9c08c22b0adef97595b66cb2d6057,1546,1029,PASS
769,"CUSTOM AMPOULE PACKAGING BOX",BATCH-03,rank_math_title,YES,f91d676f4f04f631d7929f46064435e7bdf3cb0b0b800ced40c0dc0ce441d5d2,eb37a8a1d10e4c97c4e7f20b472358d691bbcc334776df1b74249f294ddaf2ff,8,8,PASS
769,"CUSTOM AMPOULE PACKAGING BOX",BATCH-03,rank_math_description,YES,26215fdb87e61dcac315530571b5370485aab7a3c4597ef1b2186cf4dfbbd04c,7c317f361591b2e3845e5ff1fed8d37e83df16ff964d5562722ed51af1fc7bc3,22,22,PASS
769,"CUSTOM AMPOULE PACKAGING BOX",BATCH-03,rank_math_focus_keyword,NO,d3f4b8b98da9f32a2c3e7f772db0327dc40377c326d927c018d9beba3bd0045e,d3f4b8b98da9f32a2c3e7f772db0327dc40377c326d927c018d9beba3bd0045e,3,3,PASS
770,"CUSTOM CHARGING CABLE PACKAGING BOX",BATCH-16,post_excerpt,YES,c9076f2509efd20b55221bb3d45e0af3a98d79badc25b91d29a3a2a3cee8dcba,88161d3e0a984fbd557217a767860c2e64ef84bddee261c62f61199df440c0b6,95,42,PASS
770,"CUSTOM CHARGING CABLE PACKAGING BOX",BATCH-16,post_content,YES,7eb09f3117ea4f50f81c8c0e96561d3a6b99d89e779b4a0cf3b9bd719f8c2ac6,022bdc340faad466694b99b1e0398b5a2c6cb02b71c26e2553b7c525cdc7f577,1943,1120,PASS
770,"CUSTOM CHARGING CABLE PACKAGING BOX",BATCH-16,rank_math_title,YES,5844b83f70cbb56023664d3203a18ba3fcec1703b7096b66f93260a369b52193,3497c2afeba7b3d62d0100acf46f4bc162f12785d75805e4e89ee4786d1cc6f1,9,8,PASS
770,"CUSTOM CHARGING CABLE PACKAGING BOX",BATCH-16,rank_math_description,YES,72073fd6cb239f9ca75400f8d435c1bfb57d164b5658033aad7a80583a595e6b,7ec994f2d9196f31544edd112793f28418b3e598a762b47b6d30edbc9f994c23,22,22,PASS
770,"CUSTOM CHARGING CABLE PACKAGING BOX",BATCH-16,rank_math_focus_keyword,NO,bfcf9a6456c5cb77349de668ba140bcda0fae5eefaefa4f052bc03140d44c57b,bfcf9a6456c5cb77349de668ba140bcda0fae5eefaefa4f052bc03140d44c57b,4,4,PASS
771,"CUSTOM COLORED PENCIL PACKAGING BOX",BATCH-05,post_excerpt,YES,bc40ab9a9e3eaf3ca1e3c98b9b1fec8b59b40da298df3e25fa643a364a3da7fa,1ca757a46342b7bf0cff258eb08fbd3dcc60536c6638a50d47b3f23919f5d141,90,40,PASS
771,"CUSTOM COLORED PENCIL PACKAGING BOX",BATCH-05,post_content,YES,92abcafca351423f4bc534c3ef64e34999d1c3b76e3cb3a65a317a2ee06e8d8f,e0ac6364d504824d2df1d2d939206812a517e8146c96a2ef665abda1f61cda6e,1935,1059,PASS
771,"CUSTOM COLORED PENCIL PACKAGING BOX",BATCH-05,rank_math_title,YES,776ee0289b10112d4ab428fc371fb8e502c5dab1423981ca01de42dae786f30e,e290835d5058feedf282882e1622bfb192a0718e46f57f7ccb13cf15b9bcbb2b,9,8,PASS
771,"CUSTOM COLORED PENCIL PACKAGING BOX",BATCH-05,rank_math_description,YES,db09e3e31f97ce1d1775aa7d6b1942aa110dda9be24c81514ff400e5f9ba85df,4011b49f2289ba499f69d0d19ed9197970692801364c81482559c619a18873de,22,21,PASS
771,"CUSTOM COLORED PENCIL PACKAGING BOX",BATCH-05,rank_math_focus_keyword,NO,5588e6234ed9a1ad1ffed91df4cccbea291fe4baee475c57c8d4bf9188d3eabc,5588e6234ed9a1ad1ffed91df4cccbea291fe4baee475c57c8d4bf9188d3eabc,4,4,PASS
773,"CUSTOM COSMETIC PACKAGING BOX",BATCH-02,post_excerpt,YES,910cb8d0c6512cadb6f8f1b6b78553f18858dd55557770ed484c07e357a45634,594564baf15e3dcbc43373c1f995b219430dd6e7558f05297976157b9b4fc0d9,96,42,PASS
773,"CUSTOM COSMETIC PACKAGING BOX",BATCH-02,post_content,YES,70116fb9f4ccafe4615e0e3a8cc31fec18d8f87cca41d86d5ce4f8e55ddfb3e0,0da95770d033519fe4a12fc98d374322e14dcb3b9b1c6f767420e77b2460c4bc,1838,926,PASS
773,"CUSTOM COSMETIC PACKAGING BOX",BATCH-02,rank_math_title,YES,0942ea8d1afc99365dc459aabb20b1b98f469ede7854f9d9905a966b312e43e2,dc503d139e06dc365478c1cb4ba9bcabc1205642ef668fd8519770d7b9122766,8,8,PASS
773,"CUSTOM COSMETIC PACKAGING BOX",BATCH-02,rank_math_description,YES,034197d4efe6301d86faec91086f315780c39a7eb51b590ff083c01623dd821a,50801ae88140ca55db26b74f2088e10214562f40c2dcc0811986bf5112a6dc35,21,23,PASS
773,"CUSTOM COSMETIC PACKAGING BOX",BATCH-02,rank_math_focus_keyword,NO,265699d1ae4099093328664dccf1a8e68dfe578a66c8379e644ba11bd9d4ed4f,265699d1ae4099093328664dccf1a8e68dfe578a66c8379e644ba11bd9d4ed4f,3,3,PASS
774,"CUSTOM COSMETIC PAPER BAG",BATCH-08,post_excerpt,YES,1b371444ed586e39b37fe05ec9976334ddae03190225bff620526cf05fa81327,468ef2a123ff19c16abb8681f24f1cf994fea80849751a67cb113ffaea32dc19,86,43,PASS
774,"CUSTOM COSMETIC PAPER BAG",BATCH-08,post_content,YES,5cff16a88e133d9850921f4a0fef3b0bfc7c30f2038f002bdf02a2132e598971,2bf7ef8d3d13f3c1703e0b58da3a2c7c0ea245b8b5d2167b89b82b2afab39a08,1760,840,PASS
774,"CUSTOM COSMETIC PAPER BAG",BATCH-08,rank_math_title,YES,76affa7eae8cd479150511eb54228a4a030c0a214df181e0506eb5edcd9a35eb,55565644dc39283d35978f34d13294dd158a2b099d54d1e95b96c2a1189fff23,8,8,PASS
774,"CUSTOM COSMETIC PAPER BAG",BATCH-08,rank_math_description,YES,fee8b839579a7d3935f56e4ecaf4ae17026fb0ca70222ff1c28aead19d6ebdf0,34b6b9f62a1ac16f25f5be92990e58ca7ecd629d485b38c44c38588d60b41636,23,22,PASS
774,"CUSTOM COSMETIC PAPER BAG",BATCH-08,rank_math_focus_keyword,NO,dd89a586c88548ed6ab88b933e84f665fa0ec0d5157590682024b3834679201b,dd89a586c88548ed6ab88b933e84f665fa0ec0d5157590682024b3834679201b,3,3,PASS
775,"CUSTOM CRAYON PACKAGING BOX",BATCH-05,post_excerpt,YES,d5cf341aebd001e803486a7ac7b1e1489028f5d2ede984b6273815fcfd3175a7,1a7421a18f64cf83f7b0757d02c3073b8ca0c96828fe6d18015ef00392535743,89,42,PASS
775,"CUSTOM CRAYON PACKAGING BOX",BATCH-05,post_content,YES,aa0609dc8f5796b1c0d97018a40f30d62bd967038f522d91929308dab4a40652,bd9e51a52fbb5ab822520e568362ef017693e069787afff16b0fbb1ff1d0b16c,1732,1007,PASS
775,"CUSTOM CRAYON PACKAGING BOX",BATCH-05,rank_math_title,YES,136b53ca6449e3e8c6d150cff76549b7a8f9d52709f9321ab07349efc0e9bf70,55c6d6d9d0060ffc9f1cefcc0056f7b27db6b5f5125e2a0e7df99423efc8d3b9,8,8,PASS
775,"CUSTOM CRAYON PACKAGING BOX",BATCH-05,rank_math_description,YES,3c68d232b9235244041d210f2b79a4181ffee37f8beea6c7a14c5c294a713794,904c9e4c37e144df90096117e4cdc203834929375f301b0626b0649e0e3e78b8,22,22,PASS
775,"CUSTOM CRAYON PACKAGING BOX",BATCH-05,rank_math_focus_keyword,NO,a6017a64a15e8d90726ebfae87ec571b58c6293304aaa590d4be3d94b8d9f936,a6017a64a15e8d90726ebfae87ec571b58c6293304aaa590d4be3d94b8d9f936,3,3,PASS
776,"CUSTOM DINNERWARE PACKAGING BOX",BATCH-17,post_excerpt,YES,e752f96592d817181f7af7e779bf12c01e1665c877a1695ff1d485327d389e90,098d272079c219aa493c1dac39b8b5ab2432aa574b46e12d7b4ee59a22b81bd9,86,48,PASS
776,"CUSTOM DINNERWARE PACKAGING BOX",BATCH-17,post_content,YES,620b55902868f76f57bc9386fc185c2209acec7be22b159ee88218528bf08f2f,86d5dbd6ce52d1a07865825f9186e7b8396b24ccfd08980ca3ba5ab3b3820932,1678,1039,PASS
776,"CUSTOM DINNERWARE PACKAGING BOX",BATCH-17,rank_math_title,YES,4bc86be43b75b66c46e303a66d0ea31a3668cb9b0d8184c4ef5c695c78f307bb,2c44594918ed6c8b11dd5db91992ea509b762c903f2229c40886fef5b0f1a53c,8,7,PASS
776,"CUSTOM DINNERWARE PACKAGING BOX",BATCH-17,rank_math_description,YES,f4e00d49ceeb76c64044a4da1a81f994db190bc1ca378a1719b88be99481970f,6c13e38191fb1b6120c2329879b5b48bd8977b099cd48dbd690a6885635be398,19,24,PASS
